,2020
N.B.A.,13
stat,16
number,54
of,3945
stripe,9
on,980
la,27
bandera,1
mexicana,1
relay,2
;,4702
e.g.,382
Oscar,38
-,2388
win,102
actor,78
for,1757
"""",7738
Moonlight,4
and,1038
Green,14
Book,9
Chew,1
(,767
out,272
),768
Actress,104
Clarke,3
Game,12
Thrones,9
rapper,23
MC,1
_,5970
plant,37
that,781
lack,33
true,23
root,11
leave,74
be,1489
surpass,3
by,327
Broker,1
's,1626
request,36
fund,14
avert,2
with,1288
off,146
product,52
the,3225
slogan,22
trust,7
power,26
within,7
James,25
Merritt,1
pioneer,19
in,2822
american,31
lithography,1
modest,3
digital,9
currency,15
foot,36
a,3487
short,365
part,313
long,116
place,192
to,1636
crash,8
layer,13
go,323
downhill,5
game,127
100,17
%,27
luck,16
-vivre,1
ability,3
live,37
elegantly,1
modern,54
know,72
it,569
all,136
epic,4
collapse,3
literally,10
way,215
god,28
Capital,1
Italy,11
Apulia,1
region,11
sum,3
set,99
aside,3
say,419
one,774
64,6
division,18
Louisiana,5
highlighter,1
tihs,1
clue,40
?,1441
certain,74
tailor,2
suit,23
capital,79
Fiji,3
not,288
so,124
great,63
grade,12
put,100
together,24
as,494
asset,9
send,28
like,510
Haydn,1
Symphony,3
no,142
.,649
12,25
squirm,2
maybe,172
something,176
take,167
or,644
hang,20
Chicken,3
entree,7
informally,225
district,13
attorney,4
offering,25
run,55
diner,8
sleeper,3
adjust,5
skate,4
two,124
under,30
local,9
economy,4
makeup,12
...,360
hint,57
this,166
puzzle,83
theme,27
face,40
age,16
relation,2
big,208
roll,25
informal,13
time,180
ad,29
New,90
Mexico,18
Ski,1
Valley,8
legal,18
limit,17
chow,3
quantity,9
equal,8
about,108
seven,15
glass,15
wine,31
minor,15
market,13
move,68
Shipload,1
winner,68
record,46
26,8
Oscars,7
ab,3
from,314
start,116
forward,8
without,40
plan,17
Manhattan,15
SoHo,1
have,278
note,44
where,149
swimmer,4
Katie,2
Ledecky,1
four,65
olympic,15
gold,22
Flash,2
Gordon,3
other,73
Pine,2
woodchuck,1
western,15
U.S.,73
hit,153
wonder,9
he,29
violently,1
temperamental,1
sort,82
Titan,1
industry,5
froth,1
old,148
man,65
shroud,1
razor,5
sharp,21
discovery,5
first,159
course,42
SAG-,2
medium,33
labor,9
union,9
might,226
cost,13
extra,18
at,385
beach,21
resort,13
apple,26
tool,36
Ocher,1
hue,6
up,359
who,394
do,351
you,371
think,32
Clairvoyant,1
accessory,21
chubby,1
mouse,6
Disney,29
Cinderella,3
Dobbs,1
title,97
detective,14
Jacqueline,2
Winspear,1
book,76
direction,21
which,67
el,3
sol,2
rise,9
taboo,2
demand,6
payment,11
when,132
double,28
enthusiastic,12
tick,8
lo-,1
image,17
key,59
lime,7
pie,18
crust,7
ingredient,58
pick,47
zone,10
Habitat,2
some,468
moss,1
mushroom,13
biblical,19
sister,28
Rachel,7
good,127
name,394
someone,32
tongue,15
Twitter,6
logo,33
deep,18
blue,48
borrower,1
fig,21
adjective,3
Marines,2
cut,45
above,22
rest,13
suffix,58
lact-,1
Promised,1
Land,4
memoirist,1
tip,13
stomach,6
woe,8
nightstick,1
what,382
form,34
if,39
beginning,5
14-,1
20-,13
37-,6
58,4
across,200
pay,36
due,5
lot,42
TikTok,2
audience,7
/,61
blossom,1
connector,5
watch,26
search,8
food,68
mythological,3
figure,65
symbol,47
hubris,1
topmost,1
email,14
an,468
inbox,3
Govt,6
prosecutor,1
declare,7
southwestern,2
evergreen,1
corral,1
give,108
Whap,1
!,861
corridor,1
northeast,1
transportation,6
route,8
ban,8
x,29
mark,22
its,112
spot,83
La,17
Z,3
boy,31
clumsy,2
well,89
play,114
scruple,1
envelope,7
information,12
may,134
I,408
please,11
country,74
partially,2
Arctic,2
Eureka,2
keep,47
doubt,5
green,44
prefix,72
1968,4
Winter,12
Olympics,25
site,54
formula,1
event,54
culpa,2
Illya,1
Kuryakin,1
org,141
film,147
Man,18
U.N.C.L.E.,1
lose,39
contract,8
killer,7
shiny,3
trinket,2
wish,8
Search,1
partner,61
uncool,2
reverse,7
Lord,18
my,75
shepherd,3
Count,3
nexus,1
will,30
alternative,121
Lowe,2
salacious,2
opposite,83
loose,9
Galileo,3
birth,13
vera,4
frosty,2
coating,5
loosen,2
knot,4
Xena,1
notably,7
show,134
cold,24
open,37
cantankerous,1
Guard,5
command,22
half,45
Monopoly,17
pair,29
Smart,8
whip,4
tack,2
large,54
lizard,5
earth,20
10,25
Mideast,12
sultanate,1
sweet,22
talk,49
chocolate,8
look,65
lasciviously,1
sass,1
Toronto,3
landmark,8
tall,10
free,27
stand,47
structure,7
Western,4
Hemisphere,2
cereal,16
bit,139
totally,13
Funnyman,2
Brooks,5
year,66
past,15
sing,35
1973,9
#,72
1,89
Midnight,3
Train,3
Georgia,11
brown,14
pale,6
Moscow,3
turndown,7
skull,1
happily,2
ever,10
after,164
17-,33
27-,6
39-,3
47,17
Across,105
unbreakable,1
Kimmy,2
Schmidt,2
actress,43
Kemper,2
tablet,8
release,16
2010,12
tribe,13
lend,12
Nebraska,5
county,12
speak,72
gravelly,1
voice,28
shear,2
Auld,3
Lang,5
ten,7
Commandments,2
pizazz,2
classroom,4
wall,10
hanging,2
Spiegel,1
german,38
newsmagazine,1
garment,14
drop,24
broadcast,10
usually,23
find,74
home,169
mother,16
many,196
groan,2
inducer,1
snail,3
pace,9
super,13
bargain,4
political,23
metaphorically,15
locale,56
wasp,1
spy,11
coffee,24
Hipster,1
gotcha,5
particle,13
accelerator,1
secure,10
shore,6
kind,134
nut,9
cable,14
channel,20
host,49
three,68
Morse,7
S,5
spacious,1
Methuselah,2
famous,26
pop,50
Golden,8
State,23
familiarly,37
Director,25
Anderson,8
Rocky,13
Mountain,9
National,26
Park,25
sighting,10
Alaska,7
export,6
bank,18
statement,11
waylay,1
conversation,3
tandoori,2
bread,24
deduce,1
spiral,3
horned,2
african,16
antelope,1
bridal,4
dog,84
tide,8
war,35
hazard,12
sit,17
audit,1
Pulitzer,16
ring,30
salon,11
creation,6
health,18
fruit,34
Tuxedo,1
shirt,13
fastener,6
every,27
person,58
microphone,1
fine,23
quality,14
word,303
pen,10
pet,18
company,59
behind,34
Battlezone,1
Asteroids,2
Wheel,3
Fortune,4
late,27
Jeopardy,5
Alex,1
v.i.p.s,2
quibble,2
stack,10
paper,26
comic,24
Margaret,6
whiz,6
approx,2
get,255
airport,31
pickup,7
unknown,4
sched,1
mister,3
gnarly,1
dude,6
bold,3
response,40
threat,6
ready,27
write,96
material,42
consequence,4
fly,38
want,32
candy,21
internet,25
file,12
Cyclops,3
Wolverine,3
Paul,16
McCartney,3
Elton,5
John,49
Rings,8
baddie,2
Castellaneta,1
Homer,5
Simpson,3
Skylark,1
lure,4
shop,27
grouchy,1
muppet,4
sociable,3
Satan,3
owl,4
BBQ,1
spoiler,2
Supermodel,4
Campbell,4
dvr,3
system,37
shoestring,1
Trio,3
quartet,8
rare,6
blood,17
type,46
Brady,4
Bunch,2
threesome,2
industrial,3
hub,6
Shrek,2
outbox,1
folder,1
Jack,15
once,87
Tonight,3
Show,13
Wile,1
E.,3
Coyote,1
supplier,3
land,66
queen,26
athlete,29
goal,19
competition,13
911,5
call,113
respondent,2
hail,3
cry,89
Taxi,1
cherry,3
color,40
absolute,3
chicness,1
Malia,1
Obama,8
quaint,9
greeting,12
quart,4
liter,2
gallon,2
cozy,7
retreat,4
tiny,26
work,115
Brown,15
roast,4
clap,2
circus,6
Cuomo,3
CNN,2
model,20
tv,123
Klum,2
reveal,4
soul,12
devout,1
Yom,2
Kippur,2
sporting,4
retailer,11
groovy,1
honeycomb,2
stuff,23
relative,41
Rex,2
Rover,1
choice,47
let,51
make,262
deal,26
bean,12
Sgt,3
amount,22
card,62
Star,40
Wars,6
droid,2
really,43
bug,23
mean,51
male,16
turkey,5
anytime,1
onetime,17
venetian,2
v.i.p.,11
U.K.,5
medal,5
accept,7
then,20
return,19
Lennon,7
brief,138
venomous,4
snake,18
honest,5
goodness,6
extinct,4
flightless,2
bird,53
grow,18
water,57
whistle,7
teakettle,1
puzzled,1
remark,13
student,30
pass,40
Kid,3
refrigerator,3
display,18
law,23
booty,2
how,72
manual,4
component,29
learn,7
Richard,5
Chicago,23
Mount,11
workplace,11
Cyclopes,1
greek,52
myth,23
very,48
high,76
body,31
mass,9
index,8
singer,100
2020,18
album,36
Holly,1
Dolly,3
Christmas,32
problem,25
streaming,8
Puller,1
string,11
silent,4
noticeably,1
amazed,1
Leigh,3
Scarlett,1
train,16
ticket,15
info,30
Spaceman,1
Spiff,1
Stupendous,1
Calvin,5
Hobbes,3
red,46
can,112
feel,27
2007,7
Alicia,1
Keys,1
business,36
bed,19
participant,7
nest,8
noise,14
example,23
Salmon,1
sturgeon,1
delicacy,4
crime,10
meeting,6
method,5
space,25
launch,14
rocket,3
see,178
ya,5
security,12
line,97
mayor,5
Lightfoot,3
dynasty,4
imperial,1
China,13
221,1
206,1
B.C.,4
flier,8
trier,1
commotion,5
fervent,1
believer,6
Walker,3
need,79
romantic,5
tight,11
fitting,3
apartment,7
real,20
estate,7
core,11
principle,6
bake,7
egg,26
evil,16
Kermit,1
Grumpy,4
Cat,5
Phileas,1
Fogg,1
travel,31
money,32
coin,14
rather,7
than,77
bill,28
earnest,1
vinaigrette,2
domestic,1
sponge,3
calendar,13
row,14
magazine,25
bestow,2
Beauty,3
award,39
studio,9
possession,2
typo,1
boost,6
s,6
shape,52
molding,3
officer,10
capt,1
San,24
Diego,5
Tijuana,1
airplane,12
notorious,4
rap,6
nickname,58
blond,4
ginger,5
utmost,2
Snapchatter,1
1981,5
Stephen,5
King,37
thriller,5
bolt,5
holder,40
fix,22
car,67
garage,6
vegan,4
milk,22
source,72
still,14
debug,1
turn,59
against,27
organizer,4
count,17
come,82
cocktail,19
rum,5
